ac08_id,num_cells,total_light1994,total_light_cal1994,max_light1994,total_light1995,total_light_cal1995,max_light1995,total_light1996,total_light_cal1996,max_light1996,total_light1997,total_light_cal1997,max_light1997,total_light1998,total_light_cal1998,max_light1998,total_light1999,total_light_cal1999,max_light1999,total_light2000,total_light_cal2000,max_light2000,total_light2001,total_light_cal2001,max_light2001,total_light2002,total_light_cal2002,max_light2002,total_light2003,total_light_cal2003,max_light2003,total_light2004,total_light_cal2004,max_light2004,total_light2005,total_light_cal2005,max_light2005,total_light2006,total_light_cal2006,max_light2006,total_light2007,total_light_cal2007,max_light2007,total_light2008,total_light_cal2008,max_light2008,total_light2009,total_light_cal2009,max_light2009,total_light2010,total_light_cal2010,max_light2010,total_light2011,total_light_cal2011,max_light2011,total_light2012,total_light_cal2012,max_light2012,total_light2013,total_light_cal2013,max_light2013
"2008-01-077",190,910.5,1123,8.5,998,1219,9,1074,1346,10,1021.5,1367.5,9.5,1093,1400.5,10.5,1068.5,1319,11,1075.5,1318,9.5,1181,1357,11,1187,1395,11.5,1028,1512.5,9,1196,1598.5,9.5,1240.5,1750.5,9,1340,1698.5,10.5,1540.5,1812,13.5,1530,1720,12,1643,1957,14,2237,1745,21,1817,1735,18,2189,1864,23,1877,1642,18
"2008-01-078",273,2875,3625,34.5,2853,3508,39,3111,3943,37,3016,4171,40.5,3312,4238.5,40,2794,3460,35.5,2978,3593,38.5,3112,3626.5,39,3626.5,3995.5,47.5,2635,3781,34,2934.5,3837.5,41,2874,4016.5,36,3430.5,4267.5,43,3537,4060,41,3896,4169,46,4590,5171,52,6665,4442,60,4804,4262,47,6069,4566,54,5335,4085,50
"2008-01-079",822,2832,3422.5,24,3205,3919,24,3471,4390,24,3030,4096,22.5,3625,4622,27.5,2306.5,2902.5,19.5,2600.5,3374,20,3058,3516,26.5,3404.5,4090,29,2549,3988,20,3234,4497,22.5,2983.5,4406,18.5,3071.5,4121,19,3923,4931,22.5,4451,5273,25,4468,5533,26,7066,5850,37,5452,5771,28,7364,6598,33,6478,6013,29
"2008-01-080",1099,2957.5,3515.5,11.5,3662,4469,13,4073,5172,14,2907,3910.5,10,4094.5,5275.5,12.5,3596.5,4459.5,12.5,3649,4738.5,13,4145.5,4767,14,4147,5052,14.5,3313,5149,12,3820,5368,12.5,3759,5613.5,11,3949.5,5352.5,12,4622,6011,13,5041,6140,13,4794,6153,16,7024,6298,18,5550,6333,15,6428,6342,19,5775,5912,17
"2008-01-081",1256,1366,1611.5,8,1734,2124,9,2061,2606,8,973,1266.5,7.5,2279.5,2858,9.5,1515,1966.5,7.5,2109.5,3029,8.5,2117.5,2330,10,2027.5,2836,10.5,1596.5,2928.5,8,3084.5,4538.5,9,3111,4835,8,3336.5,4801,7.5,4182,5732,12,3527,4783,10,3335,4632,12,5634,5659,15,4024,5488,14,4658,5452,12,5344,5861,15
"2008-01-082",500,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,250,0,0,0,0,0,250,0,30,300,1.5,8.5,262.5,1.5,9,262,3,9,260.5,3,82,584.5,3.5,16,516,4,3,503,3,0,1000,0,0,1000,0,15,1009,5,32,1020,6
"2008-01-083",1256,557,654,13,1016,1249,16,1140,1436,17,543.5,737,13.5,1166,1469.5,20.5,841.5,1092.5,16,1294.5,2082.5,16.5,1260.5,1402,18.5,1687,2439.5,18.5,1182.5,2357,15,1656.5,2778,18,2565.5,4093,15.5,2300.5,3488.5,15.5,3250,4745.5,16.5,2809,4065,16,1957,3266,18,5624,5703,29,4317,5705,26,5411,5944,26,5255,5825,22
"2008-01-084",725,166,190.5,8,389,477,8,626,782,8,137.5,182,7.5,647.5,776,9.5,280.5,406.5,7.5,607.5,1046.5,8.5,687,748,10,887,1335.5,10.5,565,1195.5,7.5,1123,1800.5,8,952,1654.5,7,1049.5,1698,7.5,1391,2224,8,1122,1847,9,717,1444,8,1734,2404,14,967,2187,10,1465,2382,12,1832,2602,13
"2008-01-085",1042,0,0,0,36,45,4,34,43,4,0,0,0,10,10,2.5,0,0,0,132,666,5,104,112,5,128.5,657.5,5,103.5,689,3,211,805.5,3.5,453,1135.5,4,296.5,896,4.5,617,1713.5,5,429,1471,5,215,1257,5,1503,2903,9,936,2790,8,1244,2869,7,1213,2838,7
"2008-01-086",807,1057,1236,9,1493,1796,10,1591,2007,10,759.5,998,7.5,1553.5,1921.5,11.5,1104.5,1431.5,12.5,1894.5,2519.5,11,1581.5,1715,11,1922.5,2483,11.5,1420.5,2469,10,1505,2337.5,10,1958.5,3041.5,12.5,1654.5,2469,11.5,2329,3330,11.5,1694,2501,9,984,1792,8,3966,3797,11,3802,4419,11,4590,4497,14,4564,4452,15
"2008-01-087",556,128.5,152.5,9,261,320,12,347,437,12,130,177.5,9.5,372.5,468,14,218,291.5,10.5,365.5,694.5,11,289,320.5,11.5,328,619,10.5,213.5,588.5,8,327.5,700.5,8,353,752,7,260.5,601,7,421.5,1012.5,8.5,415,971,10,382,953,16,1315,1867,24,782,1705,17,1629,2156,18,1260,1908,16
"2008-02-001",1772,108,133,7.5,251,308,8,264,335,9,160,217,8,279.5,367,8.5,244,300,8,378.5,1311.5,7.5,292.5,328.5,8.5,490.5,1425,10.5,377.5,1419.5,8.5,546,1584.5,7.5,563,1642.5,6.5,503.5,1515,8,788,2640,9,711,2483,9,378,2155,8,729,3963,13,730,4095,10,1057,4218,11,1416,4439,14
"2008-02-002",5215,177,217,10,173,212,10,317,401,12,178,239,9,331.5,450,14,362.5,439.5,14.5,361.5,3024.5,13,343,397.5,15.5,447.5,3081.5,14.5,321,3046.5,11,400.5,3115,11.5,417,3173.5,11.5,465,3178.5,12.5,966,6243,14.5,1059,6274,18,762,5996,13,1592,11360,20,1066,11241,22,1053,11131,25,850,10996,26
"2008-02-003",685,409.5,497.5,14.5,499,611,14,635,804,15,378.5,523.5,11,632,821,16,731.5,900.5,16,1425.5,1973,16.5,1400,1605.5,16,1604.5,2054.5,19,1133,1921,15,1190,1842.5,15.5,1112.5,1835.5,13.5,1283,1931,14.5,1762.5,2583.5,15.5,1573,2258,14,1279,2004,14,2435,2774,23,2180,3011,21,2244,2842,22,2274,2856,23
"2008-02-004",767,387.5,469.5,8.5,508,617,8,500,632,8,262,350,7,520,678,9,612.5,776.5,9,850.5,1355.5,9,608,696.5,9.5,923.5,1405,13,754.5,1432,10,1212,1930.5,11.5,1292.5,2134.5,12,1339,2046,13,1722,2653,14,1724,2491,14,1368,2175,19,2755,3108,39,2157,3179,33,2664,3252,28,2621,3237,30
"2008-02-005",770,444.5,548,14.5,570,698,14,651,824,15,407.5,565.5,11,763.5,1009,16,945,1167,16,1351.5,1936,16.5,1224,1417.5,16,1436,1945.5,19,1168.5,2003.5,15,1511.5,2291,15.5,1456,2354,13.5,1526,2276.5,14.5,2018,2925,15.5,1958,2728,14,1578,2397,14,2481,2954,23,2366,3315,21,2621,3236,22,2687,3274,23
"2008-02-006",483,408,515,9.5,770,938,11,945,1177,10,674,930,9.5,1133.5,1512,11.5,1467.5,1830,12,1649.5,2143,11.5,1502,1746.5,12,1669,2082,12,1452,2218,10,1806,2502.5,11,1867,2753.5,11.5,2028,2719.5,12.5,2552,3183,15,2751,3234,17,2326,2902,14,3210,2828,16,2974,3166,22,3638,3366,23,3396,3199,23
"2008-02-007",574,1231.5,1535,24.5,1537,1876,27,1944,2460,29,1648,2314,26,2095.5,2766.5,28,2298.5,2830.5,25.5,2608.5,3293.5,27.5,2414,2826,28,2796.5,3341.5,32,2257.5,3379.5,21,2712.5,3685.5,23.5,2789,4047.5,25,3023.5,3985.5,24.5,3500,4282,26.5,3964,4538,29,3751,4502,31,5021,4041,45,4605,4600,37,5219,4571,37,4953,4385,35
"2008-02-008",539,310.5,364.5,11,628,762,11,674,825,9,499,668.5,7.5,910.5,1194.5,9.5,1191.5,1501,9,1538.5,2033,8,1355,1580,8.5,1573.5,2002,9,1401.5,2175,6.5,1767.5,2481.5,7,1779.5,2663.5,7.5,1996,2717,8.5,2436.5,3117,10,2660,3199,11,2459,3083,11,3415,3041,15,2829,3154,12,3371,3286,15,3219,3184,14
"2008-02-009",434,75,86,5.5,193,232,6,222,273,6,133.5,182.5,5.5,443.5,584,7,633.5,798,7.5,904.5,1249.5,8,782,903.5,8,1005,1336.5,9,810.5,1317.5,7,1247,1772,8,1185,1819.5,7.5,1273.5,1802.5,9,1659.5,2202,10.5,1910,2344,12,1535,2003,11,2250,2136,15,2104,2424,12,2391,2405,14,2308,2339,15
"2008-02-010",663,98,122,10.5,173,211,10,223,279,10,213.5,287.5,11,368,464,11.5,578.5,746,12,917.5,1403,14.5,672,801,13,913,1379.5,11.5,828,1452,9.5,1344.5,2032.5,10.5,1199,1976.5,8,1333,2025,9.5,1773,2617,11.5,1686,2349,10,1506,2180,15,2316,2603,23,1881,2729,11,2632,2963,16,2509,2892,17
"2008-02-011",522,378,472.5,14.5,1047,1262,15,1190,1467,12,979.5,1314.5,11,1458.5,1906,12.5,1766,2204,13.5,2038.5,2600,13.5,1870,2191,13.5,2253.5,2729.5,14.5,1848.5,2768.5,12.5,2224,3017,11.5,2051,3004,11.5,2421,3200,12.5,2766,3439,14.5,3019,3541,15,2867,3504,14,4323,3601,21,3459,3619,18,4182,3824,21,3955,3657,19
"2008-02-012",430,571,711.5,15.5,894,1086,17,992,1247,13,657.5,903.5,12,1000,1318,13.5,1322,1654,15.5,1544,1994.5,14.5,1358.5,1592.5,15,1657,2048.5,16.5,1356.5,2049,13,1771.5,2419,12.5,1680,2478,12.5,1925,2579.5,13.5,2203.5,2781,15,2502,2932,16,2008,2499,15,3332,2784,20,2810,2971,17,3230,2973,20,3204,2955,18
"2008-02-013",331,192,235.5,6,251,300,7,645,798,7,429,576.5,6.5,874.5,1171.5,7.5,974.5,1221.5,8.5,1416.5,1788,9,1135.5,1339.5,9,1350.5,1659,9,1018.5,1556,7.5,1284.5,1761,9,1191.5,1793.5,7.5,1292,1773,8.5,1500,1926,9.5,1593,1924,9,1408,1757,10,2394,1986,14,1899,2048,12,2137,2010,14,2156,2024,14
"2008-02-014",365,415,499.5,7.5,652,783,9,1187,1473,9,641,863.5,9.5,1198.5,1597,11.5,1459.5,1795.5,12,1643,2076,11,1521,1787,11.5,1687,2042.5,12,1319.5,1979,9,1635.5,2204,11.5,1449.5,2146,9,1660.5,2211,12,1947,2422,13,2008,2373,11,1901,2314,16,2994,2450,24,2399,2474,14,2751,2499,18,2673,2449,17
"2008-02-015",329,623,751.5,12,900,1103,16,949,1197,16,831.5,1134,15.5,1063.5,1366.5,19,1138.5,1391,18.5,1373,1762,20,1237.5,1448,19,1367.5,1649,18,1135.5,1714.5,15.5,1542,2102,17.5,1245,1843.5,14,1420.5,1905.5,16,1802.5,2267.5,18.5,1862,2191,21,1752,2186,22,2929,2391,32,2398,2499,25,2602,2377,29,2652,2412,30
"2008-02-016",251,81,97,9,139,169,11,185,235,11,177.5,237,11,232.5,284,11.5,425.5,549.5,13,650.5,893,15.5,443,524.5,13,627,841.5,11.5,563.5,888.5,10,814.5,1153.5,11,711,1102,8,823,1165,9.5,1019.5,1376.5,11.5,1031,1282,10,1102,1370,15,1601,1405,23,1284,1473,12,1665,1555,16,1595,1510,17
"2008-02-017",687,1042.5,1263,16.5,1521,1857,21,1876,2365,21,1626,2219,18,2033.5,2629.5,19.5,2166.5,2679.5,20.5,2510,3268,21,2270,2677,22,2470,3027,21,1994.5,3041.5,16.5,2422,3366,18.5,2179.5,3279,15,2551,3424.5,18,3066,3963,19.5,3182,3869,21,3193,4075,22,4910,4299,36,3578,4082,31,4701,4529,31,4502,4399,30
"2008-02-018",293,646,782,16,798,982,19,854,1081,19,696.5,955,16,952.5,1255.5,20.5,989,1201.5,22,1023.5,1328.5,21,1004.5,1171,22.5,1110.5,1330.5,21.5,869,1332.5,16.5,1014.5,1420,18,986,1477,16,1107,1480.5,18,1233,1589.5,20.5,1494,1787,22,1331,1713,22,1948,1746,35,1872,2030,32,2107,2001,33,2018,1942,31
"2008-02-019",380,967.5,1176.5,13,1111,1356,15,1353,1721,16,1200,1640,14.5,1692.5,2232.5,20,1739.5,2149.5,20.5,1809.5,2285,20,1791,2099,20.5,1888,2231,22,1487.5,2214,17.5,1671,2285.5,18.5,1610,2352.5,15,1757,2302.5,18,2016.5,2512.5,19,2115,2495,20,2044,2564,22,3161,2651,34,2570,2702,27,3132,2880,29,3014,2802,29
"2008-02-020",1749,88.5,100.5,7,110,135,7,172,217,8,108,146.5,8.5,179.5,241,8.5,218.5,266.5,9.5,258,1170.5,9.5,234,275,11.5,242.5,1139.5,10,230.5,1189,8.5,306,1261,8.5,268,1236.5,8.5,357.5,1315.5,10.5,416,2199,12,380,2129,11,244,2002,14,522,3798,22,441,3829,14,492,3818,14,448,3786,15
"2008-02-021",19134,684.5,839.5,13.5,646,790,11,1309,1645,19,985,1346.5,17.5,1568.5,2055,19.5,1962,2441,21.5,2273,12185,19.5,2064.5,2387.5,21,2783,12606.5,26,2282.5,12699,19.5,2986,13314.5,19,2832,13400,16.5,3235.5,13566.5,19.5,3927,23329.5,20.5,3948,23082,19,2855,22081,18,5760,41566,32,5079,42064,24,5923,42074,29,5926,42099,29
"2008-02-022",1471,428,539,13.5,329,402,9,870,1094,19,734.5,1009.5,17.5,1085.5,1393.5,19.5,1507.5,1890,21.5,1786,2787.5,19.5,1636.5,1892.5,21,2114.5,3012.5,26,1603.5,2955.5,19.5,1891.5,3115.5,19,1801.5,3173.5,16.5,2038.5,3239,19.5,2541.5,4166,20.5,2364,3835,19,1566,3081,18,3731,5066,32,3044,5215,24,3595,5254,29,3782,5393,29
"2008-02-023",2906,0,0,0,0,0,0,91,111,5,10,15,2,196,243.5,6.5,479.5,605,7,760,2317,10,742,861,11,817.5,2350.5,9.5,615.5,2321.5,5.5,937.5,2638,7,830.5,2569,6,913,2585.5,8,1443.5,4430.5,12.5,1196,4102,13,722,3636,10,2033,6950,17,1428,6872,17,1261,6603,15,1689,6893,20
"2008-02-024",2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5,95.5,5,173,1230.5,6,135.5,154,7,277.5,1336.5,10.5,281,1434,8,542.5,1719.5,7.5,429,1610,6,603.5,1781.5,8.5,987.5,3111,13,862,2930,13,677,2770,11,1439,4961,19,1259,5074,17,1173,4891,15,1368,5023,20
"2008-02-025",950,226,271.5,13.5,509,623,17,522,660,18,438.5,592,16,626.5,813.5,18.5,835,1069,19,910,1528.5,18,707,827.5,18,684,1230.5,15,592.5,1287,11,979.5,1705.5,13,960.5,1783.5,15,1137,1860.5,20,1532,2579,22.5,1608,2558,25,1413,2422,26,2636,3423,39,2441,3742,34,2448,3519,36,2569,3602,37
"2008-02-026",559,28.5,32.5,5,60,72,5,108,133,6,111.5,143.5,5.5,172.5,226,6,412.5,542.5,7,699,1094.5,7,334,399,7,489.5,842,8,365,774.5,6,784.5,1269.5,7,648,1161,6.5,765.5,1256.5,7.5,1552.5,2221,8.5,1134,1693,9,559,1119,8,1420,1919,11,1298,2098,11,1374,1993,12,1441,2034,12
"2008-02-027",495,424.5,529,19.5,432,525,13,602,760,13,416,554.5,11.5,555.5,738.5,11.5,668.5,830,14,766.5,1127.5,13,697,807,13,907,1235.5,15.5,995,1620,24,1376,1967,30.5,1527,2297.5,37.5,1713,2321.5,39,2427,3079.5,42.5,2771,3266,45,2413,3067,47,3621,3099,55,3406,3597,54,3254,3157,46,2921,2940,45
"2008-02-028",560,34.5,40.5,5.5,35,42,5,126,157,6,49.5,64,5,144,186.5,6,266,331.5,6,363,695.5,6,273.5,307.5,7,524,871,7.5,417.5,850.5,6,687.5,1136,7,623,1127.5,6.5,749.5,1225.5,7,1202.5,1838.5,8,1062,1622,9,980,1545,8,1728,2093,10,1352,2116,11,1460,2029,11,1501,2059,11
"2008-02-029",776,0,0,0,0,0,0,5,6,5,0,0,0,10.5,12.5,4,68.5,86,5.5,107.5,509.5,6,114,132,7.5,160,564.5,10.5,126,563,9,155.5,585,7.5,117.5,546.5,5.5,97,510.5,6,226.5,1015,6,142,918,7,68,844,5,428,1797,8,149,1661,7,204,1679,10,242,1701,9
"2008-02-030",1007,1004.5,1237,16,1067,1312,18,1477,1875,19,1347,1852,20.5,1855.5,2405.5,24,2373.5,2951.5,28,2776,3736.5,25,2672.5,3149,28.5,2918,3643.5,27.5,2596.5,4039.5,24.5,3005,4276,24,2709.5,4186,19.5,3124.5,4322,24,3919,5192,28,3758,4765,28,3326,4477,26,5339,5120,37,4404,5350,35,4957,5255,37,5373,5521,38
"2008-02-031",486,165.5,193,7,186,225,8,358,451,8,221.5,299,7,387,530,8.5,527,656.5,9,709.5,1067.5,9,557.5,655.5,11,836,1181,10,768.5,1272,8.5,1235.5,1791.5,8.5,1168.5,1826.5,8.5,1378.5,1974.5,11,1717,2364,11.5,1823,2309,12,1540,2061,12,2583,2425,18,2204,2629,14,2467,2556,15,2314,2460,15
"2008-02-032",360,188.5,240.5,5,348,415,7,460,575,7,253,338.5,5.5,558,750.5,7,894.5,1110.5,8,1091.5,1452.5,8,963,1131.5,8.5,1167.5,1483,8,1119,1678.5,7.5,1336,1856.5,7.5,1286,1920.5,6.5,1488,2007.5,7.5,1685.5,2153.5,8.5,1798,2158,9,1726,2121,9,2662,2243,13,2223,2362,11,2622,2433,13,2639,2445,13
"2008-02-033",314,437,542.5,16,465,572,18,711,895,19,644.5,881.5,20.5,986.5,1265,24,1102,1364.5,28,1233,1597,25,1264,1487,28.5,1421.5,1699,27.5,1309.5,1926,24.5,1414,1917,24,1265,1864.5,19.5,1547.5,2021,24,1854,2273,28,1799,2113,28,1744,2142,26,2617,2173,37,2052,2159,35,2494,2256,37,2617,2342,38
"2008-02-034",249,1101.5,1353.5,21,1177,1442,21,1465,1853,20,1106.5,1512.5,18.5,1538.5,1987.5,23,1812,2235.5,28,1911.5,2336,26,1963.5,2292,26.5,2188,2485.5,29.5,1802.5,2563.5,24.5,1888,2476.5,22.5,1763,2502.5,20,2017,2553.5,21.5,2392,2777.5,26.5,2587,2836,28,2621,3034,26,3830,2777,41,3074,2837,33,3397,2761,33,3312,2711,34
"2008-02-035",388,226.5,277.5,6,310,372,7,605,752,7,362.5,478.5,6,717.5,947.5,7.5,1035.5,1293,8.5,1344,1737.5,8,1152,1327,8,1492,1839.5,8.5,1280,1929,7.5,1587,2166,8,1505.5,2234,6.5,1743,2327.5,8.5,2045.5,2504,10,2187,2575,10,2240,2692,13,3077,2544,19,2609,2654,12,3031,2722,14,2980,2689,14
"2008-02-036",195,427.5,541.5,5,665,796,7,852,1069,7,670.5,898,7,957,1252,7.5,1111.5,1371.5,7.5,1172,1462,7.5,1195,1393,8.5,1250.5,1448,8,1076.5,1558.5,7.5,1167,1563.5,7.5,1025,1418.5,6.5,1207,1527,7.5,1370,1620.5,8.5,1507,1702,9,1484,1787,9,2161,1712,15,1805,1732,11,2020,1807,13,1998,1781,13
"2008-02-037",399,191,235,6.5,236,287,7,442,549,7,247,326,6.5,620.5,846.5,8,1011.5,1254.5,9,1249.5,1643.5,9,951.5,1116,9.5,1342,1705.5,9,1080.5,1648.5,8,1497,2056,8.5,1434,2157,8.5,1493.5,2049,8.5,1793,2297.5,10,1926,2325,12,1659,2074,9,2667,2306,15,2363,2554,16,2583,2457,19,2406,2344,17
"2008-02-038",199,269.5,341,7,557,666,10,611,772,10,513,684.5,9,694.5,921,8,1008,1242,7.5,1088.5,1341.5,11,1017,1179.5,10,1106,1313.5,11,871,1288,7.5,1032,1378.5,10,925,1347.5,8.5,1048.5,1368.5,10,1130.5,1372.5,9.5,1227,1426,9,1248,1496,11,1786,1452,18,1470,1482,13,1717,1522,12,1720,1523,14
"2008-02-039",366,576,717,8.5,1111,1344,9,1260,1560,10,966,1269.5,8,1372.5,1833.5,8,1741,2143,9,1912.5,2372.5,9.5,1836.5,2139,10,1983,2351.5,11,1527,2249.5,8,1797,2393,8.5,1604.5,2346,7,1779.5,2340,8,1967.5,2385,9.5,2133,2499,11,2099,2502,9,3013,2447,15,2455,2505,12,2868,2547,13,2823,2518,14
"2008-02-040",327,2,3,2,197,240,5,279,340,5,234.5,307.5,4.5,479,639,4.5,1148,1441.5,5.5,1410.5,1757,6,1061.5,1251,6,1370.5,1689,6,1165.5,1777.5,5,1368.5,1857,5.5,1275.5,1922,5.5,1440,1930.5,6,1540.5,1952,7,1748,2075,7,1653,1984,8,2458,2026,11,2065,2136,9,2435,2162,11,2372,2123,10
"2008-02-041",562,348,418,6.5,750,907,7,888,1118,8,783.5,1049.5,7.5,1076,1418,10.5,1318.5,1651,10.5,1577,2085,10,1419.5,1656,10,1761.5,2223,11.5,1541.5,2378,9.5,2062,2859.5,10.5,1899,2835,10,2282.5,3089,13,2532,3260,14.5,2872,3434,15,2607,3267,16,3992,3444,25,3410,3698,22,4022,3774,25,3799,3626,23
"2008-02-042",361,503,611,11.5,953,1154,11,985,1229,10,897.5,1212,9,1166,1535.5,11,1318,1652.5,12.5,1489.5,1897,11.5,1478.5,1712,13,1675.5,2000.5,12.5,1390,2071,11,1677.5,2273,10.5,1571.5,2284,12,1856.5,2438.5,14,2128,2621.5,14,2407,2768,17,2325,2822,17,3532,2818,26,2821,2861,24,3444,3031,27,3189,2861,25
"2008-02-043",382,1146,1410,20,1514,1839,21,1582,1976,20,1512.5,2090,20,1951.5,2545,25.5,2306,2856.5,27.5,2530,3118.5,28,2350.5,2763.5,27.5,2527,2961,28.5,2193,3166,25,2407,3206,25.5,2218,3183,21,2668,3395,24,3042.5,3603,26.5,3394,3776,28,3305,3913,29,4719,3554,39,3763,3598,36,4700,3914,41,4412,3711,44
"2008-02-044",164,1858,2338.5,43,2076,2537,50,2099,2671,47,1891.5,2645,41,2112.5,2769.5,44.5,2387.5,2936,49,2481,2993,49,2506,2988.5,50,2559.5,2852.5,50,2134.5,2958.5,42.5,2241,2889.5,43.5,2123,2957,41,2734.5,3376.5,45.5,3085,3484.5,48,3172,3336,51,3000,3380,51,4364,2846,60,3818,3266,60,4577,3328,58,4252,3126,61
"2008-02-045",603,818,1017,24,993,1216,27,1032,1299,25,1066,1459,24.5,1495,1991,25,2399.5,2981.5,30,2876,3608.5,32,2380,2810,32,2755.5,3332,32,2556,3798.5,27,3019,4079.5,27.5,2870,4231,24.5,3380,4455.5,35.5,3717.5,4608,38,4078,4681,36,3636,4366,36,5549,4322,53,4776,4804,41,5815,4961,48,5513,4768,47
"2008-02-046",468,1435.5,1759.5,13,1834,2217,14,1874,2357,12,1679,2241,11,1925,2490.5,13,2438.5,3028.5,17.5,2643.5,3281.5,18.5,2486.5,2882.5,17,2732.5,3222.5,16.5,2092.5,3087,13,2468.5,3309.5,11.5,2297.5,3313.5,12.5,2599.5,3373.5,15.5,3057.5,3692,17.5,3354,3822,17,3176,3847,19,4691,3728,30,3863,3828,17,4610,4045,25,4414,3920,21
"2008-02-047",258,962.5,1176,6,1122,1340,7,1348,1685,7,1162.5,1540.5,7,1322.5,1705,7,1457,1795.5,9,1511.5,1892,9,1553.5,1818,10.5,1680.5,1949.5,11,1331.5,1913.5,8.5,1512.5,1996,9,1400.5,1948.5,8.5,1569,1992,9.5,1927.5,2275.5,12,2122,2380,14,1995,2407,11,2826,2249,17,2415,2308,16,2810,2474,19,2775,2446,18
"2008-02-048",285,1156.5,1443.5,18.5,1259,1537,21,1561,1967,19,1280,1744,16.5,1697.5,2216.5,20.5,2228,2738,29.5,2249,2746,26,2231,2626.5,25.5,2325,2651,24,1860,2674,19.5,2005,2638.5,20,1974,2803,20,2177.5,2757,22,2461.5,2866.5,25,2672,2957,28,2398,2803,22,3625,2705,43,3051,2871,37,3611,2986,39,3448,2873,39
"2008-02-049",601,2784,3400.5,20,3186,3878,22,3444,4353,20,2962,4024.5,19,3514.5,4591.5,25.5,4395.5,5439.5,40.5,4586.5,5628.5,43.5,4494.5,5282.5,43.5,4610,5301.5,42,3653,5276,32,4149.5,5471.5,30.5,3934,5571,34.5,4617,5849,39,5375.5,6289,42,5836,6437,41,5772,6762,47,8362,6187,55,6743,6324,50,7776,6472,52,7364,6169,53
"2008-02-050",704,1485.5,1825.5,25.5,1627,1980,19,2208,2761,19,1776.5,2384.5,15,2267.5,3019,14.5,2893,3603,15.5,3219.5,4044,14,3011,3503.5,14,3175,3835,14,2428,3686,12,2964.5,4030,16.5,2882,4249.5,14,3422,4506,17,4058,4983,23.5,4667,5371,32,4390,5251,27,6605,5220,43,5447,5478,38,6144,5394,33,5841,5204,33
"2008-02-051",618,1472,1788,14.5,2027,2470,19,2080,2625,18,2070.5,2831,18,2438,3227.5,22,3532.5,4386,24,4059.5,4996.5,22,3771.5,4417.5,23.5,3922,4629,25.5,3220,4711,20.5,3762.5,5022.5,22.5,3974,5697.5,21.5,5240.5,6656,30.5,6129,7129,36,6793,7411,36,7112,8144,40,10096,7100,58,8739,7885,51,9959,7790,55,9159,7237,54
"2008-02-052",497,1425.5,1759,23,1861,2282,31,2252,2845,33,2192,3030.5,32,2666,3525.5,37,3598,4468.5,46,3917,4812,45.5,4063.5,4785,49.5,4018.5,4632.5,46.5,3289.5,4751,40.5,4405.5,5756.5,51.5,5403.5,7423,56.5,6738,8240,60.5,7239,8179.5,58.5,7827,8324,62,7777,8675,63,10093,6718,63,8945,7733,63,10134,7576,63,9429,7098,62
"2008-02-053",480,1829,2254,31,2466,3018,41,2902,3680,45,2469,3413.5,45,2895.5,3790,45,3872.5,4785,51,3945.5,4824.5,47,3995.5,4682.5,51.5,4376.5,4989,52.5,3391.5,4870,49.5,3980,5222,50,3687,5201.5,45.5,4123.5,5226,48.5,4480,5231,50,4693,5173,53,4729,5470,54,6589,4797,58,5780,5308,59,6325,5153,57,5889,4848,59
"2008-02-054",471,1651.5,2010,19,2031,2479,18,2423,3071,20,2171.5,2968,19,2469,3258.5,20,3289,4080.5,29,3325.5,4090.5,23.5,3369,3934.5,26.5,3584.5,4126,26,2828,4101,25.5,3173,4201,22,3032.5,4310.5,22.5,3476,4426,26.5,3844,4532.5,33,4015,4486,33,3891,4569,32,5819,4416,42,4721,4515,29,5648,4736,39,5119,4364,36
"2008-02-055",1056,887.5,1108.5,25,1183,1450,29,1467,1843,30,1053.5,1463.5,28,1360.5,1788.5,30,2212.5,2773,36.5,2406.5,3321.5,34.5,2395.5,2830.5,37,2657.5,3452,38.5,2096,3425.5,35.5,3223,4572.5,35,2783,4297,30.5,3334.5,4676,36,4550.5,5943,40.5,4353,5409,41,3312,4478,38,6304,5734,48,4871,5781,46,5466,5634,48,5338,5544,48
"2008-02-056",716,1263,1554.5,18,1613,1981,25,1849,2346,22,1984.5,2707.5,26.5,2229.5,2924.5,27.5,2608,3253,29,2772,3551,26.5,2867.5,3347,30.5,3007,3644.5,29.5,2299,3532,22,3177.5,4344,22.5,3230.5,4729.5,22.5,3800.5,5014.5,28,4612,5619.5,37,4936,5652,39,4445,5397,42,6559,5211,52,5031,5228,46,6272,5553,49,5913,5291,49
"2008-02-057",907,105,132,8.5,153,186,9,214,268,9,218.5,286.5,8,253.5,332.5,9,356,460.5,8,374,884.5,7,379,452,7,357,861.5,7,324,903,6.5,827.5,1499.5,6.5,719.5,1433,6,1071,1829.5,7,1823,2901.5,8.5,1607,2514,10,774,1688,12,2374,3167,22,1292,2790,15,1797,2956,19,1796,2947,16
"2008-02-058",439,2157,2649.5,21,2500,3060,25,2884,3669,24,2544,3498,27,2705.5,3535.5,27,3192.5,3952.5,32,3006,3709,26,3309.5,3874.5,29,3453.5,3947,32,2787.5,4032,28.5,3325.5,4406.5,28.5,3236.5,4592,26.5,3840.5,4848,32,4341.5,5070,36,4828,5267,41,4745,5514,38,7121,5059,47,5976,5482,45,6971,5519,49,6595,5271,48
